,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
3162,Slider,2009-04-10,83.5,-2.23,6.26,"Aardsma, David",407812,430911,field_out,hit_into_play,,,,,2.0,Matt Holliday flies out to right fielder Wladimir Balentien.,R,R,R,OAK,SEA,X,9.0,fly_ball,2,1,2009,-0.05,0.18,0.24,3.27,,,,0,8,Bot,201.81,60.24,,,492706,,090410_214622,5.73,-121.44,-0.47,0.91,22.55,-32.31,3.38,1.5,,,,,,,244251,430911,492706,137140,430946,134181,435358,346795,429711,434605,50.0,,,0.0,,0.0,0.0,,73,4,Slider,4,5,4,5,5,4,4,5,,,,-0.062,-0.283
3163,Four-Seam Fastball,2009-04-10,92.8,-2.08,6.19,"Aardsma, David",407812,430911,,foul,,,,,11.0,Matt Holliday flies out to right fielder Wladimir Balentien.,R,R,R,OAK,SEA,S,,,2,0,2009,-0.92,1.43,-1.01,2.86,,,,0,8,Bot,,,,,492706,,090410_214601,4.81,-135.03,-5.78,-10.46,31.8,-16.36,3.38,1.5,,,,,,,244251,430911,492706,137140,430946,134181,435358,346795,429711,434605,50.0,,,,,,,,73,3,4-Seam Fastball,4,5,4,5,5,4,4,5,,,,0.0,-0.063
3164,Slider,2009-04-10,83.0,-2.22,6.12,"Aardsma, David",407812,430911,,ball,,,,,14.0,Matt Holliday flies out to right fielder Wladimir Balentien.,R,R,R,OAK,SEA,B,,,1,0,2009,-0.07,0.66,0.83,1.77,,,,0,8,Bot,,,,,492706,,090410_214545,7.12,-120.53,-4.64,0.68,22.47,-27.39,3.5,1.8,,,,,,,244251,430911,492706,137140,430946,134181,435358,346795,429711,434605,50.0,,,,,,,,73,2,Slider,4,5,4,5,5,4,4,5,,,,0.0,0.068
3165,Four-Seam Fastball,2009-04-10,94.4,-2.07,6.32,"Aardsma, David",407812,430911,,ball,,,,,11.0,Matt Holliday flies out to right fielder Wladimir Balentien.,R,R,R,OAK,SEA,B,,,0,0,2009,-1.02,1.42,-1.06,4.47,,,,0,8,Bot,,,,,492706,,090410_214529,4.97,-137.26,-2.08,-12.12,31.42,-15.9,3.38,1.5,,,,,,,244251,430911,492706,137140,430946,134181,435358,346795,429711,434605,50.0,,,,,,,,73,1,4-Seam Fastball,4,5,4,5,5,4,4,5,,,,0.0,0.036
3166,Four-Seam Fastball,2009-04-07,94.5,-1.86,6.2,"Aardsma, David",408047,430911,field_out,hit_into_play,,,,,9.0,Justin Morneau lines out to right fielder Wladimir Balentien.,R,L,R,MIN,SEA,X,9.0,line_drive,0,0,2009,-0.69,1.99,0.37,1.96,,,,2,8,Bot,166.67,89.36,,,492706,,090407_092631,7.46,-137.07,-9.93,-7.62,30.7,-8.31,3.34,1.59,,,,,,,244213,430911,492706,137140,430946,134181,435358,346795,429711,434605,50.0,,,0.0,,0.0,0.0,,65,1,4-Seam Fastball,3,4,3,4,4,3,3,4,,,,-0.031,-0.105
3167,Four-Seam Fastball,2009-04-07,94.6,-1.93,6.37,"Aardsma, David",150212,430911,strikeout,swinging_strike,,,,,11.0,Michael Cuddyer strikes out swinging.,R,R,R,MIN,SEA,S,2.0,,3,2,2009,-0.62,1.74,-0.86,4.06,,,,1,8,Bot,,,,,492706,,090407_092551,4.16,-137.53,-4.15,-6.74,30.72,-11.49,3.34,1.55,,,,,,,244213,430911,492706,137140,430946,134181,435358,346795,429711,434605,50.0,,,0.0,,0.0,0.0,,64,6,4-Seam Fastball,3,4,3,4,4,3,3,4,,,,-0.046,-0.228
3168,Four-Seam Fastball,2009-04-07,94.4,-1.9,6.17,"Aardsma, David",150212,430911,,foul,,,,,4.0,Michael Cuddyer strikes out swinging.,R,R,R,MIN,SEA,S,,,3,1,2009,-1.0,1.84,-0.39,2.5,,,,1,8,Bot,,,,,492706,,090407_092527,6.21,-137.07,-7.89,-11.71,34.19,-10.57,3.34,1.55,,,,,,,244213,430911,492706,137140,430946,134181,435358,346795,429711,434605,50.0,,,,,,,,64,5,4-Seam Fastball,3,4,3,4,4,3,3,4,,,,0.0,-0.052
3169,Slider,2009-04-07,84.3,-1.94,6.27,"Aardsma, David",150212,430911,,ball,,,,,12.0,Michael Cuddyer strikes out swinging.,R,R,R,MIN,SEA,B,,,2,1,2009,0.01,0.59,1.24,2.72,,,,1,8,Bot,,,,,492706,,090407_092512,7.37,-122.54,-2.82,1.56,24.13,-27.94,3.5,1.66,,,,,,,244213,430911,492706,137140,430946,134181,435358,346795,429711,434605,50.0,,,,,,,,64,4,Slider,3,4,3,4,4,3,3,4,,,,0.0,0.078
3170,Slider,2009-04-07,83.4,-2.06,6.37,"Aardsma, David",150212,430911,,called_strike,,,,,2.0,Michael Cuddyer strikes out swinging.,R,R,R,MIN,SEA,S,,,2,0,2009,-0.15,0.66,-0.12,3.33,,,,1,8,Bot,,,,,492706,,090407_092456,4.68,-121.29,-1.54,-0.23,24.8,-27.3,3.5,1.65,,,,,,,244213,430911,492706,137140,430946,134181,435358,346795,429711,434605,50.0,,,,,,,,64,3,Slider,3,4,3,4,4,3,3,4,,,,0.0,-0.047
3171,Slider,2009-04-07,84.0,-2.1,6.3,"Aardsma, David",150212,430911,,ball,,,,,14.0,Michael Cuddyer strikes out swinging.,R,R,R,MIN,SEA,B,,,1,0,2009,-0.42,0.73,1.1,1.82,,,,1,8,Bot,,,,,492706,,090407_092442,8.29,-121.88,-5.16,-3.08,26.48,-26.63,3.56,1.81,,,,,,,244213,430911,492706,137140,430946,134181,435358,346795,429711,434605,50.0,,,,,,,,64,2,Slider,3,4,3,4,4,3,3,4,,,,0.0,0.051
3172,Four-Seam Fastball,2009-04-07,94.0,-2.02,6.33,"Aardsma, David",150212,430911,,ball,,,,,11.0,Michael Cuddyer strikes out swinging.,R,R,R,MIN,SEA,B,,,0,0,2009,-0.84,1.65,-0.4,4.22,,,,1,8,Bot,,,,,492706,,090407_092425,6.14,-136.61,-3.23,-9.6,32.34,-13.18,3.67,1.87,,,,,,,244213,430911,492706,137140,430946,134181,435358,346795,429711,434605,50.0,,,,,,,,64,1,4-Seam Fastball,3,4,3,4,4,3,3,4,,,,0.0,0.027
3173,Four-Seam Fastball,2009-04-07,94.0,-1.91,6.21,"Aardsma, David",458210,430911,field_out,hit_into_play,,,,,1.0,Alexi Casilla flies out to center fielder Franklin Gutierrez.,R,L,R,MIN,SEA,X,8.0,fly_ball,0,1,2009,-0.86,1.75,-0.33,3.1,,,,0,8,Bot,111.45,85.34,,,492706,,090407_092351,6.06,-136.62,-6.16,-9.84,32.37,-11.88,3.11,1.25,,,,,,,244213,430911,492706,137140,430946,134181,435358,346795,429711,434605,50.0,,,0.0,,0.0,0.0,,63,2,4-Seam Fastball,3,4,3,4,4,3,3,4,,,,-0.062,-0.204
3174,Four-Seam Fastball,2009-04-07,92.3,-1.99,6.27,"Aardsma, David",458210,430911,,called_strike,,,,,11.0,Alexi Casilla flies out to center fielder Franklin Gutierrez.,R,L,R,MIN,SEA,S,,,0,0,2009,-0.8,1.89,-0.56,3.06,,,,0,8,Bot,,,,,492706,,090407_092340,5.43,-134.29,-6.47,-8.66,31.28,-10.73,2.93,1.4,,,,,,,244213,430911,492706,137140,430946,134181,435358,346795,429711,434605,50.0,,,,,,,,63,1,4-Seam Fastball,3,4,3,4,4,3,3,4,,,,0.0,-0.038
3175,,2009-04-04,,,,"Aardsma, David",444384,430911,caught_stealing_2b,swinging_strike,,,,,,"Seth Smith caught stealing 2nd base, catcher Jamie Burke to second baseman Chris Burke.",S,R,R,COL,SEA,S,2.0,,1,1,2009,,,,,,,452234.0,2,7,Bot,,,,,406550,,,,,,,,,,,,,,,,,257766,430911,406550,218595,429663,449168,430592,444125,502265,434605,,,,0.0,,0.0,0.0,,64,3,,5,5,5,5,5,5,5,5,,,,-0.041,
3176,,2009-04-04,,,,"Aardsma, David",444384,430911,,foul,,,,,,"Seth Smith caught stealing 2nd base, catcher Jamie Burke to second baseman Chris Burke.",S,R,R,COL,SEA,S,,,1,0,2009,,,,,,,452234.0,2,7,Bot,,,,,406550,,,,,,,,,,,,,,,,,257766,430911,406550,218595,429663,449168,430592,444125,502265,434605,,,,,,,,,64,2,,5,5,5,5,5,5,5,5,,,,0.0,
3177,,2009-04-04,,,,"Aardsma, David",444384,430911,,ball,,,,,,"Seth Smith caught stealing 2nd base, catcher Jamie Burke to second baseman Chris Burke.",S,R,R,COL,SEA,B,,,0,0,2009,,,,,,,452234.0,2,7,Bot,,,,,406550,,,,,,,,,,,,,,,,,257766,430911,406550,218595,429663,449168,430592,444125,502265,434605,,,,,,,,,64,1,,5,5,5,5,5,5,5,5,,,,0.0,
3178,,2009-04-04,,,,"Aardsma, David",452234,430911,single,hit_into_play,,,,,,Seth Smith singles on a line drive to center fielder Tyson Gillies.,S,L,R,COL,SEA,X,8.0,line_drive,0,2,2009,,,,,,,,2,7,Bot,141.57,102.41,,,406550,,,,,,,,,,,,,,,,,257766,430911,406550,218595,429663,449168,430592,444125,502265,434605,,,,0.9,,1.0,0.0,,63,3,,5,5,5,5,5,5,5,5,,,,0.021,
3179,,2009-04-04,,,,"Aardsma, David",452234,430911,,foul,,,,,,Seth Smith singles on a line drive to center fielder Tyson Gillies.,S,L,R,COL,SEA,S,,,0,1,2009,,,,,,,,2,7,Bot,,,,,406550,,,,,,,,,,,,,,,,,257766,430911,406550,218595,429663,449168,430592,444125,502265,434605,,,,,,,,,63,2,,5,5,5,5,5,5,5,5,,,,0.0,
3180,,2009-04-04,,,,"Aardsma, David",452234,430911,,swinging_strike,,,,,,Seth Smith singles on a line drive to center fielder Tyson Gillies.,S,L,R,COL,SEA,S,,,0,0,2009,,,,,,,,2,7,Bot,,,,,406550,,,,,,,,,,,,,,,,,257766,430911,406550,218595,429663,449168,430592,444125,502265,434605,,,,,,,,,63,1,,5,5,5,5,5,5,5,5,,,,0.0,
3181,,2009-04-04,,,,"Aardsma, David",435560,430911,strikeout,swinging_strike,,,,,,Omar Quintanilla strikes out swinging.,S,L,R,COL,SEA,S,2.0,,0,2,2009,,,,,,,,1,7,Bot,,,,,406550,,,,,,,,,,,,,,,,,257766,430911,406550,218595,429663,449168,430592,444125,502265,434605,,,,0.0,,0.0,0.0,,62,3,,5,5,5,5,5,5,5,5,,,,-0.028,
3182,,2009-04-04,,,,"Aardsma, David",435560,430911,,swinging_strike,,,,,,Omar Quintanilla strikes out swinging.,S,L,R,COL,SEA,S,,,0,1,2009,,,,,,,,1,7,Bot,,,,,406550,,,,,,,,,,,,,,,,,257766,430911,406550,218595,429663,449168,430592,444125,502265,434605,,,,,,,,,62,2,,5,5,5,5,5,5,5,5,,,,0.0,
3183,,2009-04-04,,,,"Aardsma, David",435560,430911,,swinging_strike,,,,,,Omar Quintanilla strikes out swinging.,S,L,R,COL,SEA,S,,,0,0,2009,,,,,,,,1,7,Bot,,,,,406550,,,,,,,,,,,,,,,,,257766,430911,406550,218595,429663,449168,430592,444125,502265,434605,,,,,,,,,62,1,,5,5,5,5,5,5,5,5,,,,0.0,
3184,,2009-04-04,,,,"Aardsma, David",451594,430911,strikeout,called_strike,,,,,,Dexter Fowler called out on strikes.,S,L,R,COL,SEA,S,2.0,,1,2,2009,,,,,,,,0,7,Bot,,,,,406550,,,,,,,,,,,,,,,,,257766,430911,406550,218595,429663,449168,430592,444125,502265,434605,,,,0.0,,0.0,0.0,,61,4,,5,5,5,5,5,5,5,5,,,,-0.038,
3185,,2009-04-04,,,,"Aardsma, David",451594,430911,,foul,,,,,,Dexter Fowler called out on strikes.,S,L,R,COL,SEA,S,,,1,1,2009,,,,,,,,0,7,Bot,,,,,406550,,,,,,,,,,,,,,,,,257766,430911,406550,218595,429663,449168,430592,444125,502265,434605,,,,,,,,,61,3,,5,5,5,5,5,5,5,5,,,,0.0,
3186,,2009-04-04,,,,"Aardsma, David",451594,430911,,swinging_strike,,,,,,Dexter Fowler called out on strikes.,S,L,R,COL,SEA,S,,,1,0,2009,,,,,,,,0,7,Bot,,,,,406550,,,,,,,,,,,,,,,,,257766,430911,406550,218595,429663,449168,430592,444125,502265,434605,,,,,,,,,61,2,,5,5,5,5,5,5,5,5,,,,0.0,
3187,,2009-04-04,,,,"Aardsma, David",451594,430911,,ball,,,,,,Dexter Fowler called out on strikes.,S,L,R,COL,SEA,B,,,0,0,2009,,,,,,,,0,7,Bot,,,,,406550,,,,,,,,,,,,,,,,,257766,430911,406550,218595,429663,449168,430592,444125,502265,434605,,,,,,,,,61,1,,5,5,5,5,5,5,5,5,,,,0.0,
3188,,2009-04-01,,,,"Aardsma, David",400098,430911,strikeout,swinging_strike,,,,,,Travis Hafner strikes out swinging.,S,L,R,SEA,CLE,S,2.0,,0,2,2009,,,,,,450204.0,,2,9,Top,,,,,453531,,,,,,,,,,,,,,,,,257720,430911,453531,501910,430946,429663,435358,425511,429711,444125,,,,0.0,,0.0,0.0,,90,3,,14,14,14,14,14,14,14,14,,,,0.104,
3189,,2009-04-01,,,,"Aardsma, David",400098,430911,,swinging_strike,,,,,,Travis Hafner strikes out swinging.,S,L,R,SEA,CLE,S,,,0,1,2009,,,,,,450204.0,,2,9,Top,,,,,453531,,,,,,,,,,,,,,,,,257720,430911,453531,501910,430946,429663,435358,425511,429711,444125,,,,,,,,,90,2,,14,14,14,14,14,14,14,14,,,,0.0,
3190,,2009-04-01,,,,"Aardsma, David",400098,430911,,swinging_strike,,,,,,Travis Hafner strikes out swinging.,S,L,R,SEA,CLE,S,,,0,0,2009,,,,,,,450204.0,2,9,Top,,,,,453531,,,,,,,,,,,,,,,,,257720,430911,453531,501910,430946,429663,435358,425511,429711,444125,,,,,,,,,90,1,,14,14,14,14,14,14,14,14,,,,-0.04,
3191,,2009-04-01,,,,"Aardsma, David",400121,430911,sac_fly,hit_into_play,,,,,,Victor Martinez out on a sacrifice fly to left fielder Prentice Redman.   Josh Barfield scores.,S,L,R,SEA,CLE,X,7.0,fly_ball,0,0,2009,,,,,429662.0,,450204.0,1,9,Top,62.25,98.39,,,453531,,,,,,,,,,,,,,,,,257720,430911,453531,501910,430946,429663,435358,425511,429711,444125,,,,0.0,,0.0,0.0,,89,1,,14,13,13,14,14,14,14,14,,,,-0.065,
3192,,2009-04-01,,,,"Aardsma, David",136660,430911,field_out,hit_into_play,,,,,,Mark DeRosa flies out to right fielder Mike Wilson.   Josh Barfield to 3rd.,S,R,R,SEA,CLE,X,9.0,fly_ball,0,0,2009,,,,,,429662.0,450204.0,0,9,Top,197.79,108.43,,,453531,,,,,,,,,,,,,,,,,257720,430911,453531,501910,430946,429663,435358,425511,429711,444125,,,,0.0,,0.0,0.0,,88,1,,14,13,13,14,13,14,13,14,,,,0.062,
3193,,2009-04-01,,,,"Aardsma, David",450204,430911,single,hit_into_play,,,,,,Ben Francisco singles on a line drive to left fielder Prentice Redman.   Trevor Crowe scores.    Josh Barfield to 2nd.,S,R,R,SEA,CLE,X,7.0,line_drive,0,0,2009,,,,,,460067.0,429662.0,0,9,Top,79.32,128.51,,,453531,,,,,,,,,,,,,,,,,257720,430911,453531,501910,430946,429663,435358,425511,429711,444125,,,,0.9,,1.0,0.0,,87,1,,14,12,12,14,13,14,13,14,,,,-0.166,
3194,,2009-04-01,,,,"Aardsma, David",429662,430911,walk,ball,,,,,,Josh Barfield walks.   Trevor Crowe to 2nd.,S,R,R,SEA,CLE,B,,,3,0,2009,,,,,,,460067.0,0,9,Top,,,,,453531,,,,,,,,,,,,,,,,,257720,430911,453531,501910,430946,429663,435358,425511,429711,444125,,,,0.7,,0.0,0.0,,86,4,,14,12,12,14,12,14,12,14,,,,-0.116,
3195,,2009-04-01,,,,"Aardsma, David",429662,430911,,ball,,,,,,Josh Barfield walks.   Trevor Crowe to 2nd.,S,R,R,SEA,CLE,B,,,2,0,2009,,,,,,,460067.0,0,9,Top,,,,,453531,,,,,,,,,,,,,,,,,257720,430911,453531,501910,430946,429663,435358,425511,429711,444125,,,,,,,,,86,3,,14,12,12,14,12,14,12,14,,,,0.0,
3196,,2009-04-01,,,,"Aardsma, David",429662,430911,,ball,,,,,,Josh Barfield walks.   Trevor Crowe to 2nd.,S,R,R,SEA,CLE,B,,,1,0,2009,,,,,,,460067.0,0,9,Top,,,,,453531,,,,,,,,,,,,,,,,,257720,430911,453531,501910,430946,429663,435358,425511,429711,444125,,,,,,,,,86,2,,14,12,12,14,12,14,12,14,,,,0.0,
3197,,2009-04-01,,,,"Aardsma, David",429662,430911,,ball,,,,,,Josh Barfield walks.   Trevor Crowe to 2nd.,S,R,R,SEA,CLE,B,,,0,0,2009,,,,,,,460067.0,0,9,Top,,,,,453531,,,,,,,,,,,,,,,,,257720,430911,453531,501910,430946,429663,435358,425511,429711,444125,,,,,,,,,86,1,,14,12,12,14,12,14,12,14,,,,0.0,
3198,,2009-04-01,,,,"Aardsma, David",460067,430911,walk,ball,,,,,,Trevor Crowe walks.,S,L,R,SEA,CLE,B,,,3,0,2009,,,,,,,,0,9,Top,,,,,453531,,,,,,,,,,,,,,,,,257720,430911,453531,501910,430946,429663,435358,425511,429711,444125,,,,0.7,,0.0,0.0,,85,4,,14,12,12,14,12,14,12,14,,,,-0.074,
3199,,2009-04-01,,,,"Aardsma, David",460067,430911,,ball,,,,,,Trevor Crowe walks.,S,L,R,SEA,CLE,B,,,2,0,2009,,,,,,,,0,9,Top,,,,,453531,,,,,,,,,,,,,,,,,257720,430911,453531,501910,430946,429663,435358,425511,429711,444125,,,,,,,,,85,3,,14,12,12,14,12,14,12,14,,,,0.0,
3200,,2009-04-01,,,,"Aardsma, David",460067,430911,,ball,,,,,,Trevor Crowe walks.,S,L,R,SEA,CLE,B,,,1,0,2009,,,,,,,,0,9,Top,,,,,453531,,,,,,,,,,,,,,,,,257720,430911,453531,501910,430946,429663,435358,425511,429711,444125,,,,,,,,,85,2,,14,12,12,14,12,14,12,14,,,,0.0,
3201,,2009-04-01,,,,"Aardsma, David",460067,430911,,ball,,,,,,Trevor Crowe walks.,S,L,R,SEA,CLE,B,,,0,0,2009,,,,,,,,0,9,Top,,,,,453531,,,,,,,,,,,,,,,,,257720,430911,453531,501910,430946,429663,435358,425511,429711,444125,,,,,,,,,85,1,,14,12,12,14,12,14,12,14,,,,0.0,
3202,,2009-03-29,,,,"Aardsma, David",430574,430911,double,hit_into_play,,,,,,Mitch Maier doubles (5) on a line drive to right fielder Wladimir Balentien.,S,L,R,SEA,Knuckle-curve,X,9.0,line_drive,0,0,2009,,,,,,,,2,7,Top,175.7,118.47,,,492706,,,,,,,,,,,,,,,,,257676,430911,492706,137140,430946,218595,435358,444125,429663,434605,,,,1.25,,1.0,1.0,,70,1,,10,11,11,10,11,10,11,10,,,,-0.028,
3203,,2009-03-29,,,,"Aardsma, David",430640,430911,home_run,hit_into_play,,,,,,Tony Pena homers (2) on a fly ball to left center field.   Alberto Callaspo scores.,S,R,R,SEA,Knuckle-curve,X,,fly_ball,2,1,2009,,,,,,430948.0,,2,7,Top,67.27,28.11,,,492706,,,,,,,,,,,,,,,,,257676,430911,492706,137140,430946,218595,435358,444125,429663,434605,,,,2.0,,0.0,3.0,,69,4,,10,9,9,10,11,10,11,10,,,,-0.387,
3204,,2009-03-29,,,,"Aardsma, David",430640,430911,,swinging_strike,,,,,,Tony Pena homers (2) on a fly ball to left center field.   Alberto Callaspo scores.,S,R,R,SEA,Knuckle-curve,S,,,2,0,2009,,,,,,430948.0,,2,7,Top,,,,,492706,,,,,,,,,,,,,,,,,257676,430911,492706,137140,430946,218595,435358,444125,429663,434605,,,,,,,,,69,3,,10,9,9,10,9,10,9,10,,,,0.0,
3205,,2009-03-29,,,,"Aardsma, David",430640,430911,,ball,,,,,,Tony Pena homers (2) on a fly ball to left center field.   Alberto Callaspo scores.,S,R,R,SEA,Knuckle-curve,B,,,1,0,2009,,,,,,430948.0,,2,7,Top,,,,,492706,,,,,,,,,,,,,,,,,257676,430911,492706,137140,430946,218595,435358,444125,429663,434605,,,,,,,,,69,2,,10,9,9,10,9,10,9,10,,,,0.0,
3206,,2009-03-29,,,,"Aardsma, David",430640,430911,,ball,,,,,,Tony Pena homers (2) on a fly ball to left center field.   Alberto Callaspo scores.,S,R,R,SEA,Knuckle-curve,B,,,0,0,2009,,,,,,430948.0,,2,7,Top,,,,,492706,,,,,,,,,,,,,,,,,257676,430911,492706,137140,430946,218595,435358,444125,429663,434605,,,,,,,,,69,1,,10,9,9,10,9,10,9,10,,,,0.0,
3207,,2009-03-29,,,,"Aardsma, David",430948,430911,double,hit_into_play,,,,,,Alberto Callaspo doubles (4) on a line drive to center fielder Chris Burke.   Billy Butler scores.    Mike Jacobs scores.,S,L,R,SEA,Knuckle-curve,X,8.0,line_drive,0,0,2009,,,,,456714.0,408312.0,,2,7,Top,123.49,49.2,,,492706,,,,,,,,,,,,,,,,,257676,430911,492706,137140,430946,218595,435358,444125,429663,434605,,,,1.25,,1.0,1.0,,68,1,,10,7,7,10,9,10,9,10,,,,-0.16,
3208,,2009-03-29,,,,"Aardsma, David",217100,430911,field_out,hit_into_play,,,,,,Willie Bloomquist flies out to right fielder Wladimir Balentien.,S,R,R,SEA,Knuckle-curve,X,9.0,fly_ball,0,0,2009,,,,,456714.0,408312.0,,1,7,Top,196.79,105.42,,,492706,,,,,,,,,,,,,,,,,257676,430911,492706,137140,430946,218595,435358,444125,429663,434605,,,,0.0,,0.0,0.0,,67,1,,10,7,7,10,7,10,7,10,,,,0.078,
3209,,2009-03-29,,,,"Aardsma, David",407833,430911,field_out,hit_into_play,,,,,,John Buck grounds out to first baseman Russell Branyan.   Billy Butler to 3rd.    Mike Jacobs to 2nd.,S,R,R,SEA,Knuckle-curve,X,3.0,ground_ball,0,0,2009,,,,,,456714.0,408312.0,0,7,Top,144.58,163.65,,,492706,,,,,,,,,,,,,,,,,257676,430911,492706,137140,430946,218595,435358,444125,429663,434605,,,,0.0,,0.0,0.0,,66,1,,10,7,7,10,7,10,7,10,,,,0.021,
3210,,2009-03-29,,,,"Aardsma, David",408312,430911,walk,ball,,,,,,Mike Jacobs walks.   Billy Butler to 2nd.,S,L,R,SEA,Knuckle-curve,B,,,3,0,2009,,,,,,,456714.0,0,7,Top,,,,,492706,,,,,,,,,,,,,,,,,257676,430911,492706,137140,430946,218595,435358,444125,429663,434605,,,,0.7,,0.0,0.0,,65,4,,10,7,7,10,7,10,7,10,,,,-0.07,
3211,,2009-03-29,,,,"Aardsma, David",408312,430911,,ball,,,,,,Mike Jacobs walks.   Billy Butler to 2nd.,S,L,R,SEA,Knuckle-curve,B,,,2,0,2009,,,,,,,456714.0,0,7,Top,,,,,492706,,,,,,,,,,,,,,,,,257676,430911,492706,137140,430946,218595,435358,444125,429663,434605,,,,,,,,,65,3,,10,7,7,10,7,10,7,10,,,,0.0,
3212,,2009-03-29,,,,"Aardsma, David",408312,430911,,ball,,,,,,Mike Jacobs walks.   Billy Butler to 2nd.,S,L,R,SEA,Knuckle-curve,B,,,1,0,2009,,,,,,,456714.0,0,7,Top,,,,,492706,,,,,,,,,,,,,,,,,257676,430911,492706,137140,430946,218595,435358,444125,429663,434605,,,,,,,,,65,2,,10,7,7,10,7,10,7,10,,,,0.0,
3213,,2009-03-29,,,,"Aardsma, David",408312,430911,,ball,,,,,,Mike Jacobs walks.   Billy Butler to 2nd.,S,L,R,SEA,Knuckle-curve,B,,,0,0,2009,,,,,,,456714.0,0,7,Top,,,,,492706,,,,,,,,,,,,,,,,,257676,430911,492706,137140,430946,218595,435358,444125,429663,434605,,,,,,,,,65,1,,10,7,7,10,7,10,7,10,,,,0.0,
3214,,2009-03-29,,,,"Aardsma, David",456714,430911,walk,ball,,,,,,Billy Butler walks.,S,R,R,SEA,Knuckle-curve,B,,,3,0,2009,,,,,,,,0,7,Top,,,,,492706,,,,,,,,,,,,,,,,,257676,430911,492706,137140,430946,218595,435358,444125,429663,434605,,,,0.7,,0.0,0.0,,64,4,,10,7,7,10,7,10,7,10,,,,-0.042,
3215,,2009-03-29,,,,"Aardsma, David",456714,430911,,ball,,,,,,Billy Butler walks.,S,R,R,SEA,Knuckle-curve,B,,,2,0,2009,,,,,,,,0,7,Top,,,,,492706,,,,,,,,,,,,,,,,,257676,430911,492706,137140,430946,218595,435358,444125,429663,434605,,,,,,,,,64,3,,10,7,7,10,7,10,7,10,,,,0.0,
3216,,2009-03-29,,,,"Aardsma, David",456714,430911,,ball,,,,,,Billy Butler walks.,S,R,R,SEA,Knuckle-curve,B,,,1,0,2009,,,,,,,,0,7,Top,,,,,492706,,,,,,,,,,,,,,,,,257676,430911,492706,137140,430946,218595,435358,444125,429663,434605,,,,,,,,,64,2,,10,7,7,10,7,10,7,10,,,,0.0,
3217,,2009-03-29,,,,"Aardsma, David",456714,430911,,ball,,,,,,Billy Butler walks.,S,R,R,SEA,Knuckle-curve,B,,,0,0,2009,,,,,,,,0,7,Top,,,,,492706,,,,,,,,,,,,,,,,,257676,430911,492706,137140,430946,218595,435358,444125,429663,434605,,,,,,,,,64,1,,10,7,7,10,7,10,7,10,,,,0.0,
3218,,2009-03-26,,,,"Aardsma, David",408312,430911,field_out,hit_into_play,,,,,,"Mike Jacobs grounds out, shortstop Yuniesky Betancourt to first baseman Russell Branyan.",S,L,R,SEA,Knuckle-curve,X,6.0,ground_ball,0,0,2009,,,,,,,,2,7,Top,107.43,158.63,,,453531,,,,,,,,,,,,,,,,,257632,430911,453531,137140,430946,430592,435358,346795,429711,434605,,,,0.0,,0.0,0.0,,61,1,,7,7,7,7,7,7,7,7,,,,0.019,
3219,,2009-03-26,,,,"Aardsma, David",115229,430911,strikeout,swinging_strike,,,,,,"Jose Guillen strikes out swinging, catcher Rob Johnson to first baseman Russell Branyan.",S,R,R,SEA,Knuckle-curve,S,2.0,,0,2,2009,,,,,,,,1,7,Top,,,,,453531,,,,,,,,,,,,,,,,,257632,430911,453531,137140,430946,430592,435358,346795,429711,434605,,,,0.0,,0.0,0.0,,60,3,,7,7,7,7,7,7,7,7,,,,0.028,
3220,,2009-03-26,,,,"Aardsma, David",115229,430911,,swinging_strike,,,,,,"Jose Guillen strikes out swinging, catcher Rob Johnson to first baseman Russell Branyan.",S,R,R,SEA,Knuckle-curve,S,,,0,1,2009,,,,,,,,1,7,Top,,,,,453531,,,,,,,,,,,,,,,,,257632,430911,453531,137140,430946,430592,435358,346795,429711,434605,,,,,,,,,60,2,,7,7,7,7,7,7,7,7,,,,0.0,
3221,,2009-03-26,,,,"Aardsma, David",115229,430911,,swinging_strike,,,,,,"Jose Guillen strikes out swinging, catcher Rob Johnson to first baseman Russell Branyan.",S,R,R,SEA,Knuckle-curve,S,,,0,0,2009,,,,,,,,1,7,Top,,,,,453531,,,,,,,,,,,,,,,,,257632,430911,453531,137140,430946,430592,435358,346795,429711,434605,,,,,,,,,60,1,,7,7,7,7,7,7,7,7,,,,0.0,
